Loja;Num.Cupom;SKU;Familia;Quantidade Comprada;Ativacao Necessaria;Data Cupom;Preco Venda Unidade;Preco Venda Promocao;Desconto Unitario;Desconto Total;Percentual Desconto;Custo Produto;Margem Produto;Margem Promocao
01;230015;625364;BOMBOM GAROTO 250G ;2,0;2,0;2024-09-06;17,99;14,39;3,599999999999998;7,199999999999996;20,01;2,5132029999999985;86,03;82,53507296733844
01;230029;241540;PERNIL DIANTEIRO KG;2,05;2,0;2024-09-06;11,99;10,09;1,9000000000000004;3,895000000000003;15,85;13,359258;-11,42;-32,40097125867196
01;230030;626743;MILHO VERDE MINAS MAIS 170G LATA  ;3,0;3,0;2024-09-06;3,89;3,29;0,6000000000000001;1,799999999999999;15,42;1,0549680000000001;72,88;67,93410334346504
01;230039;22989;DETERG LIQ YPE 500ML;3,0;3,0;2024-09-03;2,69;2,49;0,19999999999999973;0,5999999999999996;7,43;1,6113099999999998;40,1;35,28875502008034
01;230039;181372;FEIJAO PRETO DUPRATO 1KG ;3,0;3,0;2024-09-03;7,99;7,29;0,7000000000000002;2,099999999999998;8,76;4,157996;47,96;42,963017832647466
01;230058;22972;DETERG LIQ YPE 500ML;3,0;3,0;2024-09-03;2,69;2,49;0,19999999999999973;0,5999999999999996;7,43;1,6113099999999998;40,1;35,28875502008034
01;230061;181372;FEIJAO PRETO DUPRATO 1KG ;10,0;3,0;2024-09-06;7,99;7,29;0,7000000000000002;7,0;8,76;4,157996;47,96;42,963017832647466
01;230061;19460;SAL GLOBO 1KG;3,0;3,0;2024-09-06;2,15;1,79;0,3599999999999999;1,0799999999999992;16,74;0,7443300000000002;65,38;58,41731843575418
01;230069;188050;AP BARBEAR GILLETTE ULT GRIP UN;8,0;4,0;2024-09-06;4,99;2,89;2,1;16,8;42,08;-3,9421000000000004;179,0;236,40484429065745
01;230082;245500;ACEM KG;2,02;2,0;2024-09-06;24,99;24,89;0,09999999999999787;0,20199999999999818;0,4;33,076764;-32,36;-32,891779831257516
01;230082;241816;MUSCULO KG;2,83;2,0;2024-09-06;25,99;23,89;2,099999999999998;5,942999999999998;8,08;31,879333999999997;-22,66;-33,442168271243176
01;230128;241540;PERNIL DIANTEIRO KG;2,39;2,0;2024-09-06;11,99;10,09;1,9000000000000004;4,541;15,85;13,359258;-11,42;-32,40097125867196
01;230136;181372;FEIJAO PRETO DUPRATO 1KG ;3,0;3,0;2024-09-06;7,99;7,29;0,7000000000000002;2,099999999999998;8,76;4,157996;47,96;42,963017832647466
01;230147;448987;BATATA PALHA MAXBATATA 300G ;2,0;2,0;2024-09-03;11,99;10,09;1,9000000000000004;3,8000000000000007;15,85;5,897881;50,81;41,54726461843409
01;230147;626743;MILHO VERDE MINAS MAIS 170G LATA  ;3,0;3,0;2024-09-06;3,89;3,29;0,6000000000000001;1,799999999999999;15,42;1,0549680000000001;72,88;67,93410334346504
01;230147;687119;SAB ALBANY SUAVE 85G;9,0;3,0;2024-09-03;1,99;1,79;0,19999999999999996;1,8000000000000007;10,05;0,8119199999999999;59,2;54,64134078212292
